Model,Classifier,Parameters,AUC-ROC,f1_score_5,f1_score_10,f1_score_20,Accuracy,Precision_5,Precision_10,Precision_20,Recall_5,Recall_10,Recall_20
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.001, 'max_depth': 50, 'n_estimators': 10, 'subsample': 0.1}",0.7549268634914359,0.3402657423454651,0.38452237001209194,0.3089675960813866,0.9346,0.39266666666666666,0.318,0.205,0.30020387359836903,0.48623853211009177,0.6269113149847095
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.001, 'max_depth': 50, 'n_estimators': 10, 'subsample': 0.5}",0.7324390067971682,0.32813402657423457,0.3619508262797259,0.30319015322783216,0.9346,0.37866666666666665,0.29933333333333334,0.20116666666666666,0.28950050968399593,0.45769622833843016,0.6151885830784913
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.001, 'max_depth': 50, 'n_estimators': 10, 'subsample': 1.0}",0.6315953159971698,0.24956672443674177,0.27448609431680776,0.4928409947249435,0.9346,0.288,0.227,0.327,0.22018348623853212,0.3470948012232416,1.0
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.001, 'max_depth': 50, 'n_estimators': 100, 'subsample': 0.1}",0.8464869542492899,0.40323512420566143,0.42160419185812176,0.3526752072343633,0.9346,0.4653333333333333,0.3486666666666667,0.234,0.35575942915392456,0.5331294597349643,0.7155963302752294
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.001, 'max_depth': 50, 'n_estimators': 100, 'subsample': 0.5}",0.8271374315867667,0.36626227614095896,0.39298669891172916,0.32931424265259984,0.9346,0.4226666666666667,0.325,0.2185,0.32313965341488277,0.4969418960244648,0.6681957186544343
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.001, 'max_depth': 50, 'n_estimators': 100, 'subsample': 1.0}",0.634231828160399,0.24494511842865396,0.2708585247883918,0.4928409947249435,0.9346,0.2826666666666667,0.224,0.327,0.2161060142711519,0.3425076452599388,1.0
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 10, 'subsample': 0.1}",0.851080899818573,0.39514731369150774,0.4260378879484079,0.34513941220798794,0.936,0.456,0.35233333333333333,0.229,0.3486238532110092,0.5387359836901121,0.7003058103975535
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 10, 'subsample': 0.5}",0.8512013676066097,0.4095898324667822,0.4284562676340185,0.3458929917106255,0.9364333333333333,0.4726666666666667,0.35433333333333333,0.2295,0.3613659531090724,0.5417940876656473,0.7018348623853211
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 10, 'subsample': 1.0}",0.8495881135976884,0.4015020219526285,0.4296654574768239,0.3491585028887214,0.9354333333333333,0.4633333333333333,0.35533333333333333,0.23166666666666666,0.35423037716615696,0.5433231396534148,0.7084607543323139
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.1}",0.856636915285859,0.38705950317735416,0.41717049576783555,0.3524240140668174,0.9355333333333333,0.44666666666666666,0.345,0.23383333333333334,0.3414882772680938,0.5275229357798165,0.7150866462793068
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.5}",0.8613324595374022,0.40727902946273825,0.4308746473196292,0.3571966842501884,0.9378666666666666,0.47,0.35633333333333334,0.237,0.35932721712538224,0.5448521916411825,0.7247706422018348
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.8611755260208604,0.4061236279607164,0.4324869004433696,0.35619191158000507,0.9384,0.4686666666666667,0.3576666666666667,0.23633333333333334,0.3583078491335372,0.5468909276248726,0.7227319062181448
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.1, 'max_depth': 50, 'n_estimators': 10, 'subsample': 0.1}",0.7132390645169993,0.23339110340843444,0.27166465135026197,0.25998492840994725,0.9071,0.2693333333333333,0.22466666666666665,0.1725,0.20591233435270132,0.3435270132517839,0.5275229357798165
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.1, 'max_depth': 50, 'n_estimators': 10, 'subsample': 0.5}",0.746582619524878,0.31022530329289427,0.324465941152761,0.30344134639537806,0.9315333333333333,0.358,0.2683333333333333,0.20133333333333334,0.27370030581039756,0.4102956167176351,0.6156982670744139
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.1, 'max_depth': 50, 'n_estimators': 10, 'subsample': 1.0}",0.6518848127984747,0.25014442518775276,0.27206771463119706,0.30319015322783216,0.9078333333333334,0.2886666666666667,0.225,0.20116666666666666,0.22069317023445464,0.3440366972477064,0.6151885830784913
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.1, 'max_depth': 50, 'n_estimators': 100, 'subsample': 0.1}",0.5581267893383953,0.2362796071634893,0.2523176138653768,0.21728208992715395,0.8847,0.27266666666666667,0.20866666666666667,0.14416666666666667,0.20846075433231395,0.31906218144750254,0.44087665647298674
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.1, 'max_depth': 50, 'n_estimators': 100, 'subsample': 0.5}",0.8304798900778243,0.36510687463893704,0.3917775090689239,0.3325797538306958,0.9361333333333334,0.42133333333333334,0.324,0.22066666666666668,0.3221202854230377,0.4954128440366973,0.6748216106014271
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.1, 'max_depth': 50, 'n_estimators': 100, 'subsample': 1.0}",0.8168374084421178,0.266897746967071,0.27448609431680776,0.3232856066314996,0.9037666666666667,0.308,0.227,0.2145,0.23547400611620795,0.3470948012232416,0.6559633027522935
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 10, 'subsample': 0.1}",0.8256295300850985,0.36106296938186017,0.38452237001209194,0.32931424265259984,0.9319,0.4166666666666667,0.318,0.2185,0.31855249745158004,0.48623853211009177,0.6681957186544343
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 10, 'subsample': 0.5}",0.8522846233366556,0.38648180242634317,0.41515517936316,0.3481537302185381,0.9360333333333334,0.446,0.3433333333333333,0.231,0.3409785932721712,0.5249745158002038,0.7064220183486238
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 10, 'subsample': 1.0}",0.8551918380901293,0.39688041594454065,0.42079806529625147,0.34966088922381316,0.938,0.458,0.348,0.232,0.35015290519877673,0.5321100917431193,0.709480122324159
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.1}",0.739972306406065,0.32004621606008093,0.3389762192664248,0.2961567445365486,0.9285,0.36933333333333335,0.2803333333333333,0.1965,0.2823649337410805,0.4286442405708461,0.6009174311926605
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.5}",0.8390043449115476,0.34777585210860773,0.3941958887545345,0.3388595830193418,0.9312,0.4013333333333333,0.326,0.22483333333333333,0.3068297655453619,0.4984709480122324,0.6875637104994903
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.8492873985858277,0.3697284806470249,0.4014510278113664,0.3476513438834463,0.9336333333333333,0.4266666666666667,0.332,0.23066666666666666,0.32619775739041795,0.5076452599388379,0.7054026503567788
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.5, 'max_depth': 50, 'n_estimators': 10, 'subsample': 0.1}",0.49349339424964184,0.19526285384171,0.19467956469165656,0.17734237628736502,0.8555666666666667,0.22533333333333333,0.161,0.11766666666666667,0.17227319062181448,0.24617737003058104,0.3598369011213048
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.5, 'max_depth': 50, 'n_estimators': 10, 'subsample': 0.5}",0.6309946403741129,0.21779318313113807,0.26803708182184605,0.257221803566943,0.8816,0.25133333333333335,0.22166666666666668,0.17066666666666666,0.19215086646279306,0.33893985728848114,0.5219164118246687
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.5, 'max_depth': 50, 'n_estimators': 10, 'subsample': 1.0}",0.667728026599113,0.2570768341998844,0.2885933091495365,0.2544586787239387,0.896,0.2966666666666667,0.23866666666666667,0.16883333333333334,0.22680937818552496,0.36493374108053006,0.5163098878695209
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.5, 'max_depth': 50, 'n_estimators': 100, 'subsample': 0.1}",0.509403586104456,0.2876949740034662,0.2007255139056832,0.17834714895754836,0.8532,0.332,0.166,0.11833333333333333,0.25382262996941896,0.25382262996941896,0.36187563710499493
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.5, 'max_depth': 50, 'n_estimators': 100, 'subsample': 0.5}",0.616507629917429,0.24090121317157712,0.27448609431680776,0.2479276563677468,0.9048,0.278,0.227,0.1645,0.21253822629969418,0.3470948012232416,0.5030581039755352
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'learning_rate': 0.5, 'max_depth': 50, 'n_estimators': 100, 'subsample': 1.0}",0.7913315855233313,0.2807625649913345,0.3022974607013301,0.3062044712383823,0.9138666666666667,0.324,0.25,0.20316666666666666,0.24770642201834864,0.382262996941896,0.6213047910295617
LR,"LogisticRegression(C=1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l1'}",0.6501200242368028,0.11611785095320623,0.14510278113663846,0.1602612408942477,0.9347,0.134,0.12,0.10633333333333334,0.10244648318042814,0.1834862385321101,0.3251783893985729
LR,"LogisticRegression(C=1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l2'}",0.6621832544284774,0.1392258809936453,0.16525594518339376,0.17709118311981914,0.9346666666666666,0.16066666666666668,0.13666666666666666,0.1175,0.12283384301732926,0.2089704383282365,0.35932721712538224
LR,"LogisticRegression(C=1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l1'}",0.6861972818453244,0.2830733679953784,0.2954453849254333,0.2386335091685506,0.9351666666666667,0.32666666666666666,0.24433333333333335,0.15833333333333333,0.24974515800203873,0.37359836901121307,0.4841997961264016
LR,"LogisticRegression(C=1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l2'}",0.6863197310712511,0.2824956672443675,0.2914147521160822,0.23612157749309223,0.9350333333333334,0.326,0.241,0.15666666666666668,0.2492354740061162,0.36850152905198774,0.47910295616717635
LR,"LogisticRegression(C=1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l1'}",0.6862374741313285,0.28480647024841127,0.2966545747682386,0.23988947500627986,0.9352333333333334,0.32866666666666666,0.24533333333333332,0.15916666666666668,0.2512742099898063,0.3751274209989806,0.48674821610601426
LR,"LogisticRegression(C=1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l2'}",0.6862379285895601,0.2842287694974003,0.2958484482063684,0.23988947500627986,0.9351666666666667,0.328,0.24466666666666667,0.15916666666666668,0.25076452599388377,0.37410805300713557,0.48674821610601426
NB,GaussianNB(priors=None),{},0.6653347041247866,0.12824956672443674,0.17896009673518742,0.1851293644812861,0.8773,0.148,0.148,0.12283333333333334,0.11314984709480122,0.22629969418960244,0.37563710499490316
BASE_ZERO_CASE,BASE_ZERO_CASE,,0.6653347041247866,0.12824956672443674,0.17896009673518742,0.1851293644812861,0.8773,0.148,0.148,0.12283333333333334,0.11314984709480122,0.22629969418960244,0.37563710499490316
